,Time,KT1-PVT-축열조 outlet(℃)P,KT4-PVT 중단(℃)P,KT5-PVT 상단(℃)P,KT7-실외기가열기 Coil inlet(℃)P,KT8-실외기가열기 Coil outlet(℃)P,KT11-PVT 축열조 하단(℃)P,KT13-PVT 축열조 상단(℃)P,KF1-PVT 열매체(LPM)P,KF2-실외기 가열기(LPM)P,BF1-PVT 축열조 inlet 시수(LPM)P,TR1-외기(℃)P,TR1-외기(%)P,TR2-AC실외기 inle도(℃)P,TR2-AC실외기 inlet(%)P,TR3-AC실외기 outle(℃)P,TR3-AC실외기 outlet(%)P,F1-HW실외기-급탕탱크(LPM)P,F2-급탕탱크-수전(LPM)P,F3-DEC(LPM)P,G-일사(W/㎡)P,KT1-PVT-축열조 outlet(℃),KT2-PVT-축열조 inlet(℃),KT3-PVT 하단(℃),KT4-PVT 중단(℃),KT5-PVT 상단(℃),KT6-PVT 축열조 상단 outlet 중단(℃),KT7-실외기가열기 Coil inlet(℃),KT8-실외기가열기 Coil outlet(℃),KT9-PVT 축열조 상단 inlet(℃),KT10-PVT 축열조 inlet 시수(℃),KT11-PVT 축열조 하단(℃),KT12-PVT 축열조 중단(℃),KT13-PVT 축열조 상단(℃),KT14-PVT 축열조-급탕탱크 outlet(℃),T1-HW실외기-급탕탱크 inlet(℃),T2-HW실외기-급탕탱크 outlet(℃),T3-급탕탱크-수전 outlet(℃),T4-급탕탱크 내부(℃),T5-실외기가열기시수(℃),2층실내기(V),1(구급우)in(℃),1(구급우)out(℃),1(구급우)in(%),1(구급우)out(%),1(구급우)(W),1(구급우)(kWh),2(구급중)in(℃),2(구급중)out(℃),2(구급중)in(%),2(구급중)out(%),2(구급중)(W),2(구급중)(kWh),3(심신좌)in(℃),3(심신좌)out(℃),3(심신좌)in(%),3(심신좌)out(%),3(심신좌)(W),3(심신좌)(kWh),자동/수동,DEC팬출력,실외기가열기 팬 출력,외기댐퍼출력,DEC댐퍼출력,실외기가열기 댐퍼 출력,DEC밸브출력,가열덕트제어모드,외기온도on설정(℃),외기온도off설정(℃),외기습도on설정(%),외기습도off설정(%),TR2온도on설정(℃),TR2온도off설정(℃),TR2습도on설정(%),TR2습도off설정(%),PVT Ton설정(℃),PVT Toff설정(℃),난방모드(℃),열원공급 Ton 설정(℃),열원공급 Toff 설정(℃),PVT 열매체펌프,실외기가열기 펌프,실외기가열기 팬,코일댐퍼,DEC팬,DEC댐퍼,외기댐퍼,DEC밸브,실외기(W),실외기(kWh),순환펌프A(W),순환펌프A(kWh),순환펌프B(W),순환펌프B(kWh),환탕펌프A(W),환탕펌프A(kWh),환탕펌프B(W),환탕펌프B(kWh),제어메인(W),제어전력(kWh),DEC팬(W),DEC팬(kWh),코일팬(W),코일팬(kWh),PVT펌프(W),PVT펌프(kWh),실외기가열펌프(W),실외기가열펌프(kWh),보충수펌프(W),보충수펌프(kWh),태양광 전압,태양광 전류,계통 전압,계통 전류,역률,금일 생산량,총 생산량,동작상태,태양광(W),태양광(kWh)
106,2022-09-24 17:05,22.6,25.5,21.7,19.9,18.6,29.6,34.3,0.0,0.0,0.0,24.2,41.3,22.9,42.6,22.2,44.8,0.0,0.0,0.0,41.0,24.5,29.4,23.0,28.7,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.3,23.8,23.6,23.5,24.5,229.9,23.8,23.5,42.7,43.5,0.0,0.9,23.4,23.4,44.2,44.5,0.0,0.7,26.9,25.0,44.8,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,117.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,331.7,0.3,227.6,0.0,1.0,9.0,159.0,1.0,-79.0,56.4
107,2022-09-24 17:05,22.6,25.5,21.7,19.9,18.6,29.6,34.3,0.0,0.0,0.0,24.2,41.1,22.9,42.6,22.3,44.8,0.0,0.0,0.0,41.0,24.5,29.4,23.0,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.2,23.8,23.6,23.5,24.5,229.9,23.7,23.5,42.7,43.5,0.0,0.9,23.4,23.4,44.5,44.3,0.0,0.7,27.0,25.0,44.8,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,120.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,327.1,0.3,227.7,0.0,1.0,9.0,159.0,1.0,-79.0,56.4
108,2022-09-24 17:05,22.6,25.5,21.7,19.9,18.6,29.6,34.3,0.0,0.0,0.0,24.2,41.2,22.9,42.6,22.3,44.8,0.0,0.0,0.0,41.0,24.5,29.4,23.0,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.2,23.8,23.6,23.5,24.5,229.9,23.8,23.5,42.7,43.5,0.0,0.9,23.4,23.4,44.4,43.9,0.0,0.7,26.9,25.0,44.8,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,120.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,159.0,1.0,-79.0,56.4
109,2022-09-24 17:05,22.6,25.5,21.7,19.9,18.6,29.6,34.3,0.0,0.0,0.0,24.2,41.2,22.9,42.6,22.3,44.8,0.0,0.0,0.0,41.0,24.5,29.4,23.0,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.2,23.8,23.6,23.5,24.5,229.7,23.8,23.5,42.8,43.5,0.0,0.9,23.4,23.4,44.3,43.9,0.0,0.7,27.0,25.0,44.7,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,117.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,212.5,0.5,227.5,0.4,1.0,9.0,159.0,1.0,-19.0,56.4
110,2022-09-24 17:05,22.6,25.4,21.7,19.9,18.6,29.6,34.3,0.0,0.0,0.0,24.2,41.3,22.9,42.6,22.3,44.8,0.0,0.0,0.0,41.0,24.5,29.4,23.0,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.2,23.8,23.6,23.5,24.5,229.7,23.7,23.5,42.8,43.5,0.0,0.9,23.4,23.3,44.0,43.9,0.0,0.7,26.9,25.0,44.8,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,117.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,289.1,0.3,227.6,0.4,1.0,9.0,159.0,1.0,-19.0,56.4
111,2022-09-24 17:05,22.6,25.4,21.7,19.9,18.6,29.6,34.3,0.0,0.0,0.0,24.2,41.3,22.9,42.6,22.3,44.8,0.0,0.0,0.0,41.0,24.5,29.4,23.0,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.1,23.8,23.6,23.5,24.5,229.8,23.7,23.5,42.8,43.4,0.0,0.9,23.4,23.4,43.8,43.8,0.0,0.7,27.0,25.0,44.7,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,117.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,232.4,0.4,227.7,0.0,1.0,9.0,159.0,1.0,-16.0,56.4
112,2022-09-24 17:05,22.6,25.4,21.7,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.3,41.4,22.9,42.6,22.3,45.0,0.0,0.0,0.0,41.0,24.5,29.4,23.0,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.1,23.8,23.6,23.5,24.5,229.9,23.7,23.5,42.8,43.5,0.0,0.9,23.4,23.4,43.7,43.6,0.0,0.7,27.0,25.0,44.7,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,119.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,243.2,0.4,227.7,0.4,1.0,9.0,159.0,1.0,-16.0,56.4
113,2022-09-24 17:05,22.6,25.4,21.7,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,41.4,22.9,42.6,22.3,45.3,0.0,0.0,0.0,41.0,24.5,29.4,22.9,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.1,23.8,23.6,23.5,24.5,229.9,23.8,23.5,42.8,43.5,0.0,0.9,23.4,23.4,43.7,43.6,0.0,0.7,27.0,25.0,44.7,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,119.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,303.1,0.3,227.8,0.4,1.0,9.0,159.0,1.0,-16.0,56.4
114,2022-09-24 17:05,22.6,25.4,21.7,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,41.4,22.9,42.6,22.2,45.3,0.0,0.0,0.0,41.0,24.5,29.4,22.9,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.1,23.8,23.6,23.5,24.5,230.0,23.7,23.5,42.8,43.4,0.0,0.9,23.4,23.4,43.6,43.5,0.0,0.7,27.0,25.0,44.7,50.2,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,117.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,159.0,1.0,-16.0,56.4
115,2022-09-24 17:05,22.6,25.4,21.7,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.3,41.3,22.9,42.6,22.3,45.3,0.0,0.0,0.0,41.0,24.5,29.4,23.0,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.0,23.8,23.6,23.5,24.5,229.9,23.7,23.5,42.7,43.4,0.0,0.9,23.4,23.4,43.6,43.4,0.0,0.7,27.0,25.0,44.7,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,117.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,219.3,0.4,227.6,0.4,1.0,9.0,159.0,1.0,-16.0,56.4
116,2022-09-24 17:06,22.6,25.4,21.7,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,41.5,22.9,42.9,22.3,45.3,0.0,0.0,0.0,41.0,24.5,29.4,23.0,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.0,23.8,23.6,23.5,24.5,229.9,23.7,23.5,42.7,43.4,0.0,0.9,23.4,23.4,43.6,43.4,0.0,0.7,27.0,25.0,44.7,50.2,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,120.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,255.6,0.4,227.7,0.4,1.0,9.0,159.0,1.0,-26.0,56.4
117,2022-09-24 17:06,22.6,25.4,21.7,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,41.7,22.9,43.0,22.3,45.5,0.0,0.0,0.0,41.0,24.5,29.4,23.0,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.1,23.8,23.6,23.5,24.5,229.9,23.7,23.5,42.7,43.4,0.0,0.9,23.4,23.4,43.6,43.5,0.0,0.7,27.1,25.0,44.7,50.4,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,120.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,310.7,0.3,227.6,0.4,1.0,9.0,159.0,1.0,-26.0,56.4
118,2022-09-24 17:06,22.6,25.4,21.7,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,41.8,22.9,43.1,22.2,45.8,0.0,0.0,0.0,41.0,24.5,29.4,23.0,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.1,23.8,23.6,23.5,24.5,229.9,23.7,23.5,42.7,43.5,0.0,0.9,23.4,23.4,43.7,43.5,0.0,0.7,27.1,25.0,44.6,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,120.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,331.9,0.3,227.4,0.0,1.0,9.0,159.0,1.0,-45.0,56.4
119,2022-09-24 17:06,22.6,25.4,21.7,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,41.8,22.9,43.1,22.3,45.8,0.0,0.0,0.0,41.0,24.5,29.4,23.0,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.2,23.8,23.6,23.5,24.5,229.9,23.7,23.5,42.8,43.5,0.0,0.9,23.4,23.4,44.1,44.0,0.0,0.7,27.1,25.0,44.6,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,120.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,323.0,0.3,227.5,0.0,1.0,9.0,159.0,1.0,-45.0,56.4
120,2022-09-24 17:06,22.6,25.4,21.7,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,41.8,22.9,43.2,22.2,45.8,0.0,0.0,0.0,41.0,24.5,29.4,23.0,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.2,23.8,23.6,23.5,24.5,229.9,23.7,23.5,42.9,43.5,0.0,0.9,23.3,23.4,44.1,43.9,0.0,0.7,27.1,25.0,44.5,50.2,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,120.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,253.2,0.4,227.6,0.4,1.0,9.0,159.0,1.0,-45.0,56.4
121,2022-09-24 17:06,22.6,25.4,21.7,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,41.9,22.9,43.5,22.2,46.0,0.0,0.0,0.0,41.0,24.5,29.4,22.9,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.0,23.8,23.6,23.5,24.5,229.9,23.7,23.5,42.8,43.4,0.0,0.9,23.4,23.4,44.0,43.7,0.0,0.7,27.1,25.0,44.5,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,120.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,200.1,0.5,227.6,0.4,1.0,9.0,159.0,1.0,-14.0,56.4
122,2022-09-24 17:06,22.6,25.4,21.6,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,42.0,22.9,43.6,22.3,45.9,0.0,0.0,0.0,41.0,24.5,29.4,22.9,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.0,23.8,23.6,23.5,24.5,229.9,23.7,23.5,42.7,43.5,0.0,0.9,23.4,23.4,43.9,43.8,0.0,0.7,27.2,25.0,44.4,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,120.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,10.7,0.6,227.5,0.0,1.0,9.0,159.0,1.0,-14.0,56.4
123,2022-09-24 17:06,22.6,25.4,21.6,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,42.0,22.9,43.8,22.2,45.8,0.0,0.0,0.0,41.0,24.5,29.4,22.9,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.4,23.0,23.8,23.6,23.5,24.5,229.9,23.7,23.5,42.7,43.4,0.0,0.9,23.4,23.4,43.9,43.9,0.0,0.7,27.2,25.0,44.4,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,120.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,202.5,0.5,227.6,0.4,1.0,9.0,159.0,1.0,-40.0,56.4
124,2022-09-24 17:06,22.6,25.4,21.6,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,42.1,22.9,43.7,22.2,45.8,0.0,0.0,0.0,41.0,24.5,29.4,22.9,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.4,23.0,23.8,23.6,23.5,24.5,229.8,23.7,23.5,42.8,43.4,0.0,0.9,23.4,23.4,44.2,44.0,0.0,0.7,27.2,25.0,44.3,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,120.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,290.2,0.3,227.8,0.4,1.0,9.0,159.0,1.0,-40.0,56.4
125,2022-09-24 17:06,22.6,25.4,21.6,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,41.9,22.9,43.6,22.2,45.8,0.0,0.0,0.0,41.0,24.5,29.4,22.9,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.1,23.8,23.6,23.5,24.5,229.8,23.7,23.5,42.8,43.4,0.0,0.9,23.4,23.4,44.2,43.9,0.0,0.7,27.2,25.0,44.3,50.2,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,120.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,324.1,0.3,227.6,0.0,1.0,9.0,159.0,1.0,-26.0,56.4
126,2022-09-24 17:06,22.6,25.4,21.6,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,41.8,22.9,43.5,22.3,45.6,0.0,0.0,0.0,41.0,24.5,29.4,22.9,28.6,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.1,23.8,23.6,23.5,24.5,229.8,23.7,23.5,42.8,43.4,0.0,0.9,23.4,23.4,44.1,43.7,0.0,0.7,27.3,25.0,44.3,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,117.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,332.0,0.3,227.4,0.0,1.0,9.0,159.0,1.0,-26.0,56.4
127,2022-09-24 17:06,22.6,25.4,21.6,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,41.8,22.9,43.4,22.2,45.6,0.0,0.0,0.0,41.0,24.5,29.4,22.9,28.5,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.1,23.8,23.6,23.5,24.5,229.7,23.7,23.5,42.7,43.4,0.0,0.9,23.4,23.4,43.9,43.6,0.0,0.7,27.3,25.0,44.2,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,117.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,331.9,0.3,227.2,0.0,1.0,9.0,159.0,1.0,-26.0,56.4
128,2022-09-24 17:07,22.6,25.4,21.6,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,41.8,22.9,43.4,22.2,45.6,0.0,0.0,0.0,41.0,24.5,29.4,22.9,28.5,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.1,23.8,23.6,23.5,24.5,229.7,23.7,23.5,42.7,43.4,0.0,0.9,23.4,23.4,43.8,43.5,0.0,0.7,27.3,25.0,44.2,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,117.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,332.1,0.3,227.4,0.0,1.0,9.0,159.0,1.0,-79.0,56.4
129,2022-09-24 17:07,22.6,25.4,21.6,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,41.9,22.9,43.3,22.2,45.6,0.0,0.0,0.0,41.0,24.5,29.4,22.9,28.5,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.1,23.8,23.6,23.5,24.5,229.7,23.7,23.5,42.7,43.4,0.0,0.9,23.4,23.4,43.7,43.4,0.0,0.7,27.3,25.0,44.1,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,117.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,331.8,0.3,227.3,0.0,1.0,9.0,159.0,1.0,-79.0,56.4
130,2022-09-24 17:07,22.6,25.4,21.6,19.9,18.7,29.6,34.3,0.0,0.0,0.0,24.2,42.0,22.9,43.3,22.2,45.6,0.0,0.0,0.0,41.0,24.5,29.4,22.9,28.5,24.9,25.4,22.8,21.7,23.7,24.5,31.5,36.6,37.0,23.5,23.1,23.8,23.6,23.5,24.5,229.7,23.7,23.5,42.7,43.4,0.0,0.9,23.4,23.4,43.7,43.3,0.0,0.7,27.3,25.0,44.1,50.3,0.0,0.0,수동모드,50.0,50.0,100.0,100.0,100.0,60.0,외기온도제어,30.0,29.0,60.0,56.0,30.0,31.0,60.0,55.0,12.0,2.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,92.2,0.0,0.2,0.0,1.0,0.0,5.8,0.0,2.0,117.0,14.5,0.0,0.2,0.0,0.1,0.0,38.8,0.0,0.0,0.0,0.0,332.1,0.3,227.3,0.0,1.0,9.0,159.0,1.0,-81.0,56.4
